id,state,city,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,event_lat,event_lng,address
830,NJ,Union City,Central Park Hike | Winter Walk @ Strawberry Fields Forever ,Evenings and Weekends in New York City,37,40.7674,-74.0323,67982,https://www.meetup.com/E-W-N-Y-C/events/275551803,NY,New York,102 W 73rd St,https://www.google.com/maps/search/?api=1&query=40.778040%2C-73.978680,40.778054,-73.978373,"""102 W 73rd St,New York,NY"""
831,NJ,Union City,Museum of Ice Cream- TBD,Classy Dimes NYC ✨✨✨,5,40.7674,-74.0323,67982,https://www.meetup.com/classy-dimes-nyc/events/275615173,NY,New York ,558 Broadway Avenue,https://www.google.com/maps/search/?api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us,40.6766891,-73.9007242,"""558 Broadway Avenue,New York ,NY"""
832,NJ,Union City,JAMS Events Presents: Boxers VS Lingerie,JAMS EVENTS,1,40.7674,-74.0323,67982,https://www.meetup.com/meetup-group-jiajbidy/events/275478969,NY,New York,Brooklyn,https://www.google.com/maps/search/?api=1&query=40.710617%2C-73.933624,40.6501038,-73.9495823,"""Brooklyn,New York,NY"""
833,NJ,Union City,VIRTUAL Monthly Potluck,"Old, Weird & Don't Care Who Knows It",10,40.7674,-74.0323,67982,https://www.meetup.com/Old-Weird-Dont-Care-Who-Knows-It/events/275236615,NY,Brooklyn,(Mickey will email or private message full sign-in information for this video conference.),https://www.google.com/maps/search/?api=1&query=40.678177%2C-73.944160,40.693601,-73.997609,"""(Mickey will email or private message full sign-in information for this video conference.),Brooklyn,NY"""
834,NJ,Union City,* Central Park Fun Run 🏃 & Then Drinks! 🍺🍷🍹 *,Meetup's Beginning Runners 🏃 Group,4,40.7674,-74.0323,67982,https://www.meetup.com/BeginningRunners/events/275711040,NY,New York,Central Park West at the corner of W. 85th Street ,https://www.google.com/maps/search/?api=1&query=40.784611%2C-73.969826,40.778168,-73.974531,"""Central Park West at the corner of W. 85th Street ,New York,NY"""
836,NJ,Union City,***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,22,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,NY,New York,350 W 50th St,https://www.google.com/maps/search/?api=1&query=40.762880%2C-73.987976,40.7127281,-74.0060152,"""350 W 50th St,New York,NY"""
837,NJ,Union City,"Mix & Mingle Meetup (Drink Specials, Ice Breakers)",NYC Fun & Social Singles!,3,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,NY,New York,60 E 41st St,https://www.google.com/maps/search/?api=1&query=Stout+NYC+%7E+Grand+Central%2C+60+E+41st+St%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJTaNaDAFZwokRcQPOZA4DXhM,40.751774,-73.979266,"""60 E 41st St,New York,NY"""
838,NJ,Union City,Winter Wonderland Walk (Central Park Social Stroll),"The New York City Social Group (20,000+ members!)",2,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Social/events/275529639,NY,New York,W 67th St,https://www.google.com/maps/search/?api=1&query=40.774240%2C-73.981140,40.7774181,-73.9886877,"""W 67th St,New York,NY"""
839,NJ,Union City,Health-ier Monday: Dinner at XYST (Mediterranean-Inspired Vegan),NYC,4,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,NY,New York,44 W 17th St,https://www.google.com/maps/search/?api=1&query=40.738667%2C-73.994500,40.738444,-73.993328,"""44 W 17th St,New York,NY"""
840,NJ,Union City,Friday Parties @ DL Rooftop/Slate/Vnyl,NYC Social Events/Singles/New Arrival/International,3,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,NY,New York,"95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ",https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY+%2C+New+York%2C+NY%2C+us,40.718765,-73.989317,"""95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ,New York,NY"""
841,NJ,Union City,A FRIDAY NIGHT WINE ESCAPE!,Bay Ridge Friends,1,40.7674,-74.0323,67982,https://www.meetup.com/bayridgefriends/events/275740701,NY,New York,405 W 44th St,https://www.google.com/maps/search/?api=1&query=40.760090%2C-73.992110,40.759843,-73.991735,"""405 W 44th St,New York,NY"""
842,NJ,Union City,Swan Dive (Free Comedy Show - Every Thursday),NYC Indie Comedy Scene,1,40.7674,-74.0323,67982,https://www.meetup.com/Brooklyn-Stand-up-comedy-show-Meetup-Group/events/275780865,NY,Brooklyn,647 Grand St,https://www.google.com/maps/search/?api=1&query=40.711578%2C-73.946426,40.6501038,-73.9495823,"""647 Grand St,Brooklyn,NY"""
843,NJ,Union City,Saturday Night Karaoke!,Queens Madness Karaoke of New York,1,40.7674,-74.0323,67982,https://www.meetup.com/MadnessKaraoke/events/275789618,NY,Woodside,49-10 Skillman ave. ,https://www.google.com/maps/search/?api=1&query=49-10+Skillman+ave.+%2C+Woodside%2C+NY%2C+us,40.7453529,-73.9097825,"""49-10 Skillman ave. ,Woodside,NY"""
844,NJ,Union City,Super Secret Comedy Experience - A LaughEasy Production,Free Drink and Free Stand-Up Comedy Show,2,40.7674,-74.0323,67982,https://www.meetup.com/New-York-Underground-Stand-Up-Comedy-Meetup/events/275759682,NY,New York,77 E 7th St,https://www.google.com/maps/search/?api=1&query=40.727444%2C-73.986305,40.727339,-73.986802,"""77 E 7th St,New York,NY"""
845,NJ,Bayonne,Brooklyn Bridge & Brooklyn Promenade Walk,Shorewalkers,22,40.6661,-74.1141,64897,https://www.meetup.com/shorewalkers-members-only/events/275776633,NY,New York,55 Church St,https://www.google.com/maps/search/?api=1&query=Millennium+Hilton+New+York+Downtown%2C+55+Church+St%2C+New+York%2C+NY%2C+10007%2C+us&query_place_id=ChIJh-L3uxlawokRDwLmkKwLIvY,40.7127281,-74.0060152,"""55 Church St,New York,NY"""
846,NJ,Bayonne,La tourette to highrock and Moses mountain ⛰ ,Staten Island Hiking Meetup,11,40.6661,-74.1141,64897,https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275673141,NY,Staten Island,1001 Richmond Hill Rd,https://www.google.com/maps/search/?api=1&query=40.575620%2C-74.147260,40.5834557,-74.1496048,"""1001 Richmond Hill Rd,Staten Island,NY"""
848,NJ,Bayonne,Hoboken Critical Mass Light Up The Night Bike Tour,Hoboken Bicycling Meetup,9,40.6661,-74.1141,64897,https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q,40.7433066,-74.0323752,"""901 Park Ave,Hoboken,NJ"""
849,NJ,Bayonne,Critical Mass NYC / NJ - January 2021,Critical Mass NYC / NJ,3,40.6661,-74.1141,64897,https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=40.747830%2C-74.030460,40.7433066,-74.0323752,"""901 Park Ave,Hoboken,NJ"""
850,NJ,Bayonne,"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,1,40.6661,-74.1141,64897,https://www.meetup.com/outdooradventuresports/events/275756314,NJ,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us,40.740752,-74.168407,"""14 Rector Street,Newark,NJ"""
851,NJ,Bayonne,Monthly meeting and Trip planning,New York Caving Meetup Group,6,40.6661,-74.1141,64897,https://www.meetup.com/New-York-Cavers/events/275376807,NY,New York,  569 Hudson St,https://www.google.com/maps/search/?api=1&query=40.735905%2C-74.006180,40.735845,-74.00596,"""  569 Hudson St,New York,NY"""
852,NJ,Bayonne,Hudson Walkway Loop/Reese Park Social Distancing 6 Mile Hike/Walk,"New York Hikes, Happy Hours & Outdoor Adventures",1,40.6661,-74.1141,64897,https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,NY,New York,Your Guide will meet you when you get out from the train at Poughkeepsie,https://www.google.com/maps/search/?api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us,40.709686,-74.011674,"""Your Guide will meet you when you get out from the train at Poughkeepsie,New York,NY"""
853,NJ,Bayonne,Midtown Murder Mystery Scavenger History Hunt,SINGLES TRAVEL AND ADVENTURE!,1,40.6661,-74.1141,64897,https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275554958,NY,New York,Broadway Entrance at 34th/35th,https://www.google.com/maps/search/?api=1&query=Broadway+Entrance+at+34th%2F35th%2C+New+York%2C+NY%2C+us,40.857977,-73.930904,"""Broadway Entrance at 34th/35th,New York,NY"""
854,NJ,Bayonne,Urban Athletics: Ride to Fort Totten,"NYC Chill Hiking, Camping, and Other Activities",11,40.6661,-74.1141,64897,https://www.meetup.com/NYC-Chill-Hiking-Camping-Meetup/events/275600105,NY,New York,27 W 24th St Suite 800B,https://www.google.com/maps/search/?api=1&query=Flatiron+Public+Plaza%2C+27+W+24th+St+Suite+800B%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJ8Yt6BKRZwokRQoQtLN9_2T8,42.7353928,-73.7132298,"""27 W 24th St Suite 800B,New York,NY"""
857,NJ,Bayonne,Two Wheel Tuesday @ Skyline Drive-In,NYC Motorcycle Meetup,2,40.6661,-74.1141,64897,https://www.meetup.com/NYC-Motorcycle-Meetup/events/275733307,NY,Brooklyn,1 Oak St,https://www.google.com/maps/search/?api=1&query=Skyline+Drive+In+NYC%2C+1+Oak+St%2C+Brooklyn%2C+NY%2C+11222%2C+us&query_place_id=ChIJe78hxQZZwokRYHIKHuWDkck,40.6501038,-73.9495823,"""1 Oak St,Brooklyn,NY"""
859,NJ,Bayonne,Winter Bereavement Group ,Brooklyn Bereavement & Grief Support Group,1,40.6661,-74.1141,64897,https://www.meetup.com/Brooklyn-Bereavement/events/275756593,NY,Brooklyn,"6th Ave, 1st St - Park Slope",https://www.google.com/maps/search/?api=1&query=40.672287%2C-73.978737,40.679877,-73.974958,"""6th Ave, 1st St - Park Slope,Brooklyn,NY"""
860,NJ,Bayonne,1 Private Introductory Session (40 min) + 1 Trial online class for $25,BodynBrain Yoga & Taichi in BayRidge,2,40.6661,-74.1141,64897,https://www.meetup.com/bodynbrain-bayridge/events/275692554,NY,Brooklyn,8206 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.626270%2C-74.030197,40.6501038,-73.9495823,"""8206 3rd Ave,Brooklyn,NY"""
861,NJ,Bayonne,New York Buddha Dharma ,Buddhist Events New York,2,40.6661,-74.1141,64897,https://www.meetup.com/BuddhistEventsNewYork/events/275669400,NY,New York,"64 Fulton Street, Suite, 400, press 4 on the buzzer",https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005943,40.730562,-73.990635,"""64 Fulton Street, Suite, 400, press 4 on the buzzer,New York,NY"""
862,NJ,Bayonne,Primordial Qigong,Primordial Qigong and Taiji Healing,3,40.6661,-74.1141,64897,https://www.meetup.com/Primordial-Qigong/events/275734703,NY,New York,191 Canal St,https://www.google.com/maps/search/?api=1&query=40.717136%2C-73.998001,40.7127281,-74.0060152,"""191 Canal St,New York,NY"""
864,NJ,Bayonne,Meditation for Beginners - Free Webinar & Online offerings,Inner Engineering New York (Isha Yoga & Meditation Classes),2,40.6661,-74.1141,64897,https://www.meetup.com/Inner-Engineering-New-York-Isha-Yoga-Meditation-Classes/events/275796627,NY,New York,..,https://www.google.com/maps/search/?api=1&query=..%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152,"""..,New York,NY"""
866,NJ,Bayonne,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",Energy Healers NYC,1,40.6661,-74.1141,64897,https://www.meetup.com/EnergyHealersNYC/events/275777601,NY,New York,150 W 28th St suite 1101 b,https://www.google.com/maps/search/?api=1&query=40.746738%2C-73.992882,40.7468832,-73.9928245,"""150 W 28th St suite 1101 b,New York,NY"""
867,NJ,Bayonne,No appointment neccessary,Community Class,1,40.6661,-74.1141,64897,https://www.meetup.com/Community-Class-Half-Price-Yoga/events/275752576,NY,Brooklyn,628 Metropolitan Avenue,https://www.google.com/maps/search/?api=1&query=628+Metropolitan+Avenue%2C+Brooklyn%2C+NY%2C+us,40.7139376,-73.952637,"""628 Metropolitan Avenue,Brooklyn,NY"""
870,NJ,Bayonne,Introduction to Core Energetics (Body-Oriented Psychotherapy),"Love, Happiness & Success NYC",1,40.6661,-74.1141,64897,https://www.meetup.com/LoveHappinessSuccess/events/275777603,NY,New York,150W W 28th St,https://www.google.com/maps/search/?api=1&query=150W+W+28th+St%2C+150W+W+28th+St%2C+New+York%2C+NY%2C+10001%2C+us&query_place_id=ChIJqcY2ia9ZwokRoPagk6l4gsM,40.746583,-73.991653,"""150W W 28th St,New York,NY"""
871,NJ,Bayonne,ONLINE Lunchtime Meditation ,Meditation in Maplewood and Millburn,1,40.6661,-74.1141,64897,https://www.meetup.com/Dharmachakra-Buddhist-Center/events/275790380,NJ,Vauxhall,2933 Vauxhall Road,https://www.google.com/maps/search/?api=1&query=40.720901%2C-74.288803,40.73149,-74.28293,"""2933 Vauxhall Road,Vauxhall,NJ"""
872,NJ,Bayonne,Winter pool session,New York Kayak Polo,7,40.6661,-74.1141,64897,https://www.meetup.com/NYkayakpolo/events/275524265,NJ,Jersey City,870 Montgomery St,https://www.google.com/maps/search/?api=1&query=40.727726%2C-74.073105,40.726563,-74.070814,"""870 Montgomery St,Jersey City,NJ"""
873,NJ,Bayonne,Pick-Up Soccer,Staten Island FC,1,40.6661,-74.1141,64897,https://www.meetup.com/meetup-group-omrxaotc/events/275692537,NE,Staten Island,New Dorp Lane,https://www.google.com/maps/search/?api=1&query=40.568990%2C-74.100620,40.5698282,-74.1086498,"""New Dorp Lane,Staten Island,NE"""
876,NJ,Bayonne,Open play soccer,Staten Island SportsPlex,1,40.6661,-74.1141,64897,https://www.meetup.com/Staten-Island-SportsPlex/events/275738661,NY,Staten Island,215 Schmidts Ln.,https://www.google.com/maps/search/?api=1&query=215+Schmidts+Ln.%2C+Staten+Island%2C+NY%2C+us,40.608971,-74.119019,"""215 Schmidts Ln.,Staten Island,NY"""
877,NJ,Bayonne,MARTIN LUTHER KING'S DAY GAME,Parade Grounds Pickup Soccer/Football Group,17,40.6661,-74.1141,64897,https://www.meetup.com/Brooklyn-Soccer-Meetup-BgGxxbNI/events/275746399,NY,Brooklyn,1616 Caton Ave Coney Island Ave between Caton & Parkside Avenues,https://www.google.com/maps/search/?api=1&query=40.650830%2C-73.964800,40.656437,-73.947263,"""1616 Caton Ave Coney Island Ave between Caton & Parkside Avenues,Brooklyn,NY"""
878,NJ,Bayonne,Tuesday Morning LSP Run,Jersey City Runners,3,40.6661,-74.1141,64897,https://www.meetup.com/jcrunners/events/275722746,NJ,Jersey City,426 Jersey Ave,https://www.google.com/maps/search/?api=1&query=40.716812%2C-74.048752,40.7281575,-74.0776417,"""426 Jersey Ave,Jersey City,NJ"""
879,NJ,Bayonne,Outdoor No Equipment Training,No Equipments Outdoor Workouts,1,40.6661,-74.1141,64897,https://www.meetup.com/meetup-group-VVgRhGLM/events/275708946,NY,New York,Washington Square,https://www.google.com/maps/search/?api=1&query=Washington+Square+Park%2C+Washington+Square%2C+New+York%2C+NY%2C+10012%2C+us&query_place_id=ChIJjX494pBZwokRGH620d9eYfo,42.6622728,-73.7695467,"""Washington Square,New York,NY"""
880,NJ,Bayonne,Sunday Football @  Calvert Vaux ,NYC/Brooklyn Touch/Flag Football,20,40.6661,-74.1141,64897,https://www.meetup.com/BrooklynFootball/events/275309919,NY,Brooklyn,1990 Shore Pkwy,https://www.google.com/maps/search/?api=1&query=40.586002%2C-73.992090,40.72679,-73.263672,"""1990 Shore Pkwy,Brooklyn,NY"""
881,NJ,Bayonne,9v9 evening soccer at Battery Park City (with lights),JUST PLAY Pickup Soccer in New York,17,40.6661,-74.1141,64897,https://www.meetup.com/just-play-soccer/events/275714529,NY,New York,Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.716110%2C-74.014046,40.7861275,-73.9846061,"""Hudson River Greenway,New York,NY"""
882,NJ,Bayonne,Monday NIght Introduction to Kokikai Aikido,Aikido Kokikai NYC,1,40.6661,-74.1141,64897,https://www.meetup.com/Aikido-Kokikai-NYC/events/275715160,NY,New York,250 Front St,https://www.google.com/maps/search/?api=1&query=250+Front+St%2C+250+Front+St%2C+New+York%2C+NY%2C+10038%2C+us&query_place_id=ChIJ1cx3UyNawokRCl-NaaDqx-U,40.707979,-74.001449,"""250 Front St,New York,NY"""
883,NJ,Bayonne,co-ed monday futbol,Friendly Brooklyn Pickup Soccer,14,40.6661,-74.1141,64897,https://www.meetup.com/Friendly-Pickup-Soccer-in-Brooklyn/events/275793545,NY,Brooklyn,Parkside Ave & Parade Pl,https://www.google.com/maps/search/?api=1&query=Parkside+Ave+%26+Parade+Pl%2C+Brooklyn%2C+NY%2C+11226%2C+us,40.650887,-73.964654,"""Parkside Ave & Parade Pl,Brooklyn,NY"""
888,NJ,Bayonne,"East River Park Field East River Promenade, New York, NY 10002",Manhattan Weekday Evening Coed Soccer 2,6,40.6661,-74.1141,64897,https://www.meetup.com/Manhattan-Weekday-Evening-Soccer-2/events/275711311,NY,New York,East River Promenade,https://www.google.com/maps/search/?api=1&query=40.712166%2C-73.976910,40.714269,-74.005973,"""East River Promenade,New York,NY"""
889,NJ,Bayonne,Evening Tennis,Evening Tennis,0,40.6661,-74.1141,64897,https://www.meetup.com/Evening-Tennis/events/275568268,NY,New York,92 Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.728817%2C-74.012199,40.7476908,-74.0080082,"""92 Hudson River Greenway,New York,NY"""
891,NJ,Bayonne,Wednesday at McLaughlin park 6:45 AM,Brooklyn Pickup Soccer,1,40.6661,-74.1141,64897,https://www.meetup.com/BrklynPickupSoccer/events/275744575,NY,Brooklyn,112 Tilary St,https://www.google.com/maps/search/?api=1&query=40.695824%2C-73.986343,40.696013,-73.986273,"""112 Tilary St,Brooklyn,NY"""
892,NJ,Bayonne,ZOOM EVENT: WHY ARE SOME PEOPLE CRUEL?,Cafe Philo New York,5,40.6661,-74.1141,64897,https://www.meetup.com/New-York-Cafe-Philo/events/275622033,NY,New York,10 South William St,https://www.google.com/maps/search/?api=1&query=40.704727%2C-74.010640,40.704804,-74.010394,"""10 South William St,New York,NY"""
893,NJ,Bayonne,"weekly astronomy / physics, see details section for RSVP info, sometimes cancels","#""AAA.org & Darwin fans!"" Astronomy, Evolution, Science, NYC",3,40.6661,-74.1141,64897,https://www.meetup.com/NYC-Evolution-Meetup/events/275687387,NY,New York,link in description of event,https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005943,40.799948,-73.95119,"""link in description of event,New York,NY"""
896,NJ,Bayonne,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,40.6661,-74.1141,64897,https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834,42.7245634,-73.7009225,"""51 W 14th St #3r,New York,NY"""
897,NJ,Bayonne,Mini Stand Up Comedy Show,Park Slope Out Door Comedy,3,40.6661,-74.1141,64897,https://www.meetup.com/Brooklyn-Comedy-and-Dessert/events/275577009,NY,Brooklyn,471 5th Ave,https://www.google.com/maps/search/?api=1&query=40.668129%2C-73.986946,40.6501038,-73.9495823,"""471 5th Ave,Brooklyn,NY"""
899,NJ,Bayonne,Let’s meet some wolves ,A little bit of this and a little of that,26,40.6661,-74.1141,64897,https://www.meetup.com/A-little-bit-of-this-and-a-little-of-that/events/275427276,NJ,Columbia,89 Mount Pleasant Road,https://www.google.com/maps/search/?api=1&query=89+Mount+Pleasant+Road%2C+Columbia%2C+NJ%2C+07832%2C+us,39.6378952,-74.6987704,"""89 Mount Pleasant Road,Columbia,NJ"""
900,NJ,Bayonne,Wine and Chocolate at Le Prive,Wine and Chocolate,10,40.6661,-74.1141,64897,https://www.meetup.com/meetup-group-fnuzmite/events/275581098,NY,New York,626 10th Ave,https://www.google.com/maps/search/?api=1&query=Le+Priv%C3%A9%2C+626+10th+Ave%2C+New+York%2C+NY%2C+10036%2C+us&query_place_id=ChIJzdsrBVJYwokRcgaS-AtJMT4,40.7127281,-74.0060152,"""626 10th Ave,New York,NY"""
901,NJ,Bayonne,🎉New Year Wine & Design 🍷🖌Wine glass painting)🎨,New Jersey Foodies & Drinkies,6,40.6661,-74.1141,64897,https://www.meetup.com/New-Jersey-Foodies-Drinkies/events/275313732,NJ,Secaucus,151 Front St,https://www.google.com/maps/search/?api=1&query=40.790756%2C-74.058950,40.790722,-74.058921,"""151 Front St,Secaucus,NJ"""
902,NJ,Bayonne,Secrets of Healthy Indian cooking--Learn from Mukti,Mukti's Kitchen,1,40.6661,-74.1141,64897,https://www.meetup.com/MuktisKitchen/events/275795016,NY,Brooklyn,816 Beverley Road,https://www.google.com/maps/search/?api=1&query=816+Beverley+Road%2C+Brooklyn%2C+NY%2C+11218%2C+us,40.643516,-73.971522,"""816 Beverley Road,Brooklyn,NY"""
903,NJ,Bayonne,Vegan Trifecta in Greenpoint,NYC Vegans,95,40.6661,-74.1141,64897,https://www.meetup.com/nycvegans/events/269358168,NY,Brooklyn,620 Manhattan Ave,https://www.google.com/maps/search/?api=1&query=40.723590%2C-73.950500,40.6979098,-73.9991942,"""620 Manhattan Ave,Brooklyn,NY"""
904,NJ,Bayonne,Write-In!,Staten Island Writers,1,40.6661,-74.1141,64897,https://www.meetup.com/StatenIsland-Writers/events/275733509,NY,Staten Island,2655 Richmond Ave Suite 1590,https://www.google.com/maps/search/?api=1&query=Barnes+%26+Noble%2C+2655+Richmond+Ave+Suite+1590%2C+Staten+Island%2C+NY%2C+10314%2C+us&query_place_id=ChIJCUcr0WRMwokRhT01xPEZBTo,40.5827357,-74.165911,"""2655 Richmond Ave Suite 1590,Staten Island,NY"""
905,NJ,Bayonne,The Cornwall Writers' Circle,The Cornwall Writers Circle,4,40.6661,-74.1141,64897,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,NY,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604,40.867384,-73.926406,"""See Description Box for,New York,NY"""
906,NJ,Bayonne,Shut Up & Write!® East Village/Lower East Side,Shut Up & Write!® NYC,1,40.6661,-74.1141,64897,https://www.meetup.com/shutupandwriteNYC/events/275778873,NY,New York,26 1st Avenue,https://www.google.com/maps/search/?api=1&query=40.723694%2C-73.987831,40.7587979,-73.9623427,"""26 1st Avenue,New York,NY"""
907,NJ,Bayonne,Bring your Songs & Sing Live,Recording Artists and Songwriters Team,2,40.6661,-74.1141,64897,https://www.meetup.com/Recording-Artists-and-Songwriters-Team/events/275274150,NY,Brooklyn,243 78th St,https://www.google.com/maps/search/?api=1&query=40.629810%2C-74.029884,40.62973,-74.030465,"""243 78th St,Brooklyn,NY"""
909,NJ,Bayonne,Thursday Night Weekly Jam  -- 6 to 8pm,JC Studios Music Jam,1,40.6661,-74.1141,64897,https://www.meetup.com/JC-Studios-Music-Jam/events/275777858,NJ,Jersey City,143 Christopher Columbus Dr,https://www.google.com/maps/search/?api=1&query=40.719975%2C-74.045036,40.71704,-74.03389,"""143 Christopher Columbus Dr,Jersey City,NJ"""
910,NJ,Bayonne,Welcome to Social Travelers! ,Social Travelers of New York City,1,40.6661,-74.1141,64897,https://www.meetup.com/SocialTravelersNYC/events/275733793,NY,Brooklyn,"147 Prince Street, 4th Floor",https://www.google.com/maps/search/?api=1&query=147+Prince+Street%2C+4th+Floor%2C+Brooklyn%2C+ny%2C+11201%2C+us,40.67941,-73.981519,"""147 Prince Street, 4th Floor,Brooklyn,NY"""
911,NJ,Bayonne,Acoustic Tuesday’s,Acoustic Tuesdays,2,40.6661,-74.1141,64897,https://www.meetup.com/meetup-group-gncSsqbT/events/275690146,NY,Brooklyn,769 Washington Avenue,https://www.google.com/maps/search/?api=1&query=40.673817%2C-73.962820,40.6789871,-73.963835,"""769 Washington Avenue,Brooklyn,NY"""
914,NJ,Bayonne,Learn To Sing Harmony and Enjoy Performing In NYC,Big Apple Chorus,4,40.6661,-74.1141,64897,https://www.meetup.com/Big-Apple-Chorus/events/275572844,NY,New York,111 East 33rd St.,https://www.google.com/maps/search/?api=1&query=40.746433%2C-73.981026,40.746303,-73.981473,"""111 East 33rd St.,New York,NY"""
915,NJ,Bayonne,Musician Network & Jam Session,Musician Network & Jam Sessions Meetup,1,40.6661,-74.1141,64897,https://www.meetup.com/Brooklyn-Jam-Sessions-Meetup/events/275716628,NY,Brooklyn,227 Utica Avenue,https://www.google.com/maps/search/?api=1&query=40.670956%2C-73.930641,40.6486404,-73.9303975,"""227 Utica Avenue,Brooklyn,NY"""
916,NJ,Bayonne,UPDATE: SING-ACT-PLAY Private Lessons/Events for Singers/Actors/Instrumentalists,SOMETHING TO SING ABOUT IN NEW YORK,1,40.6661,-74.1141,64897,https://www.meetup.com/SOMETHING-TO-SING-ABOUT-IN-NEW-YORK/events/275725524,NY,New York,484 W 43rd St,https://www.google.com/maps/search/?api=1&query=40.760002%2C-73.994858,40.760115,-73.994114,"""484 W 43rd St,New York,NY"""
919,NJ,Bayonne,Drinking Liberally Downtown Brooklyn,Drinking Liberally Downtown Brooklyn and NYC,1,40.6661,-74.1141,64897,https://www.meetup.com/Drinking-Liberally-Downtown-Brooklyn/events/275714269,NY,Brooklyn,76 4th Ave (between Bergen and St. Marks),https://www.google.com/maps/search/?api=1&query=76+4th+Ave%2C+Brooklyn%2C+NY%2C+11217%2C+us,40.68669,-73.990915,"""76 4th Ave (between Bergen and St. Marks),Brooklyn,NY"""
920,NJ,Bayonne,"Dismantle Patriarchy Art Contest for Students, deadline 2/28/21",Radical Feminist Activists,1,40.6661,-74.1141,64897,https://www.meetup.com/RadFemActivists/events/274910866,NY,New York,New York,https://www.google.com/maps/search/?api=1&query=New+York%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152,"""New York,New York,NY"""
921,NJ,Bayonne,Rise and Resist Meeting,Rise and Resist,1,40.6661,-74.1141,64897,https://www.meetup.com/rise-and-resist/events/275736050,NY,Brooklyn,320 West 37th Street,https://www.google.com/maps/search/?api=1&query=320+West+37th+Street%2C+Brooklyn%2C+ny%2C+10018%2C+us,40.580849,-74.00397,"""320 West 37th Street,Brooklyn,NY"""
922,NJ,Bayonne,Regular Meeting,Alternative Banking Group - Occupy Wall Street of NYC,2,40.6661,-74.1141,64897,https://www.meetup.com/Alternative-Banking-Group-Occupy-Wall-Street-of-NYC/events/275790763,NY,New York,Cyberspace,https://www.google.com/maps/search/?api=1&query=Cyberspace%2C+New+York%2C+ny%2C+10001%2C+us,40.714269,-74.005973,"""Cyberspace,New York,NY"""
924,NJ,Bayonne,Monthly Meetup ( Meet others passionate about permaculture and share projects).,The New York Permaculture Meetup,6,40.6661,-74.1141,64897,https://www.meetup.com/nycpermaculture/events/275771409,NY,New York,1095 Sixth Ave ,https://www.google.com/maps/search/?api=1&query=1095+Sixth+Ave+%2C+New+York%2C+NY%2C+10018%2C+us,40.754842,-73.984118,"""1095 Sixth Ave ,New York,NY"""
