event_link,event_state,event_city,event_street,Google_Map_Link
https://www.meetup.com/JCFamilies/events/275705285,NJ,Jersey City,321 Communipaw Ave,https://www.google.com/maps/search/?api=1&query=Luna+de+Papel%2C+321+Communipaw+Ave%2C+Jersey+City%2C+NJ%2C+07304%2C+us&query_place_id=ChIJIzAHu8NQwokRzEEiRgAEyiQ
https://www.meetup.com/The-Mothers-Club/events/275770221,NJ,Chatham,368 Main Street,https://www.google.com/maps/search/?api=1&query=368+Main+Street%2C+Chatham%2C+NJ%2C+us
https://www.meetup.com/HIKEOLUTION/events/275723348,NJ,Maplewood,64 Cherry Ln,https://www.google.com/maps/search/?api=1&query=40.755500%2C-74.291405
https://www.meetup.com/meetup-group-ZVKtzOVt/events/275758899,NJ,Lyndhurst,"420 Valley Brook Avenue, Lyndhurst 07071",https://www.google.com/maps/search/?api=1&query=420+Valley+Brook+Avenue%2C+Lyndhurst+07071%2C+Lyndhurst%2C+NJ%2C+us
https://www.meetup.com/Montclair-NJ-Kundalini-Yoga-and-Meditation-Meetup-Group/events/275726675,NJ,Montclair,127 Valley Road,https://www.google.com/maps/search/?api=1&query=40.821861%2C-74.219841
https://www.meetup.com/Sahaja-Yoga-Meditation-Secaucus/events/275795712, ,Secaucus,1379 Paterson Plank Rd,https://www.google.com/maps/search/?api=1&query=40.793442%2C-74.058266
https://www.meetup.com/Dharmachakra-Buddhist-Center/events/275790380,NJ,Vauxhall,2933 Vauxhall Road,https://www.google.com/maps/search/?api=1&query=40.720901%2C-74.288803
https://www.meetup.com/Lets-WalkProgram/events/275255298,NJ,West Orange,Prospect & Eagle Rock Ave,https://www.google.com/maps/search/?api=1&query=40.802940%2C-74.247757
https://www.meetup.com/NYkayakpolo/events/275524265,NJ,Jersey City,870 Montgomery St,https://www.google.com/maps/search/?api=1&query=40.727726%2C-74.073105
https://www.meetup.com/Jersey-City-Slow-AF-Run-Club/events/275747847,NJ,Hoboken,316 Washington St,https://www.google.com/maps/search/?api=1&query=40.740707%2C-74.030310
https://www.meetup.com/njplaysports/events/275778620,NJ,Clifton,718 Clifton Ave,https://www.google.com/maps/search/?api=1&query=40.874565%2C-74.160133
https://www.meetup.com/NJ-RMA-Self-Defence-Group/events/275795951,NJ,Union,501 Green Ln,https://www.google.com/maps/search/?api=1&query=YM-YWHA+of+Union+County%2C+501+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ3U9r52Gtw4kRybHFeNFvkv4
https://www.meetup.com/jcrunners/events/275722746,NJ,Jersey City,426 Jersey Ave,https://www.google.com/maps/search/?api=1&query=40.716812%2C-74.048752
https://www.meetup.com/tennis-354/events/275784079,NJ,West Caldwell,42 Fairfield Place,https://www.google.com/maps/search/?api=1&query=42+Fairfield+Place%2C+West+Caldwell%2C+NJ%2C+07006%2C+us
https://www.meetup.com/Sneaker-Factory-Florham-Park-Group-Runs/events/275715099, ,Florham Park,177 Columbia Tpke,https://www.google.com/maps/search/?api=1&query=177+Columbia+Tpke%2C+Florham+Park%2C+NJ%2C+US
https://www.meetup.com/Cranford-NJ-Hoop-dance-exercise-class-for-fun-and-fitness/events/275756225,NJ,Cranford,29 Alden Street ,https://www.google.com/maps/search/?api=1&query=40.656704%2C-74.304276
https://www.meetup.com/Sharon-Fit-Belly-Dance-Group-Fitness-Classes/events/275758368,NJ,Cranford,29 Alden Street ,https://www.google.com/maps/search/?api=1&query=29+Alden+Street+%2C+Cranford%2C+NJ%2C+07016%2C+us
https://www.meetup.com/A-little-bit-of-this-and-a-little-of-that/events/275427276,NJ,Columbia,89 Mount Pleasant Road,https://www.google.com/maps/search/?api=1&query=89+Mount+Pleasant+Road%2C+Columbia%2C+NJ%2C+07832%2C+us
https://www.meetup.com/New-Jersey-Foodies-Drinkies/events/275313732,NJ,Secaucus,151 Front St,https://www.google.com/maps/search/?api=1&query=40.790756%2C-74.058950
https://www.meetup.com/Dapper-Dans-of-Harmony/events/275734985,NJ,Caldwell,326 Bloomfield Ave,https://www.google.com/maps/search/?api=1&query=326+Bloomfield+Ave%2C+Caldwell%2C+NJ%2C+us
https://www.meetup.com/Karaoke-Fridays-at-the-Mexican-Cantina-in-Clifton-NJ/events/275790161, ,Clifton,709 Van Houten Ave,https://www.google.com/maps/search/?api=1&query=40.859852%2C-74.151207
https://www.meetup.com/JC-Studios-Music-Jam/events/275777858,NJ,Jersey City,143 Christopher Columbus Dr,https://www.google.com/maps/search/?api=1&query=40.719975%2C-74.045036
https://www.meetup.com/North-Jersey-Karaoke-Klub/events/275790160,NJ,Clifton,709 Van Houten Ave,https://www.google.com/maps/search/?api=1&query=40.859829%2C-74.151382
https://www.meetup.com/dennis-prager-fan-club/events/275773533,NJ,Fairfield,118 US-46,https://www.google.com/maps/search/?api=1&query=40.869053%2C-74.307460
https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us
https://www.meetup.com/Gamers-Of-NNJ/events/272960517,NJ,Bloomfield,,https://www.google.com/maps/search/?api=1&query=40.806755%2C-74.185420
https://www.meetup.com/Maplewood-Magic-The-Gathering-Meetup/events/275736004,NJ,Maplewood,1970 Springfield Ave,https://www.google.com/maps/search/?api=1&query=40.720135%2C-74.274269
https://www.meetup.com/Maplewood-hobby-ORGANIZED-play/events/275736069,NJ,Maplewood,1970 Springfield Ave,https://www.google.com/maps/search/?api=1&query=40.720135%2C-74.274269
https://www.meetup.com/TheTipsyMeeple/events/275714552, ,Springfield,595 Morris Ave,https://www.google.com/maps/search/?api=1&query=40.717140%2C-74.325691
https://www.meetup.com/worldfreepoker/events/275714530,NJ,Lyndhurst,455 Valley Brook Ave,https://www.google.com/maps/search/?api=1&query=City+Lounge%2C+455+Valley+Brook+Ave%2C+Lyndhurst%2C+NJ%2C+07071%2C+us&query_place_id=ChIJ3Ro4kwBWwokRZj3tub1WHU8
https://www.meetup.com/Fortnite-NYC-NJ-Zone-Wars/events/275796010,NJ,North Bergen,3167 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=Helix+eSports+North+Bergen%2C+3167+John+F.+Kennedy+Blvd%2C+North+Bergen%2C+NJ%2C+07047%2C+us&query_place_id=ChIJOXjOj59XwokRB9sLlJpqFTY
https://www.meetup.com/Garden-State-Gaming-Society/events/275713720, , , , 
https://www.meetup.com/Theology-on-Tap/events/275777375, ,Glen Ridge,13 Herman St,https://www.google.com/maps/search/?api=1&query=13+Herman+St%2C+Glen+Ridge%2C+NJ%2C+US
https://www.meetup.com/Center-for-Inquiry-into-Awakening-New-Jersey/events/275787186,NJ,Upper Montclair,Bellevue avenue,https://www.google.com/maps/search/?api=1&query=Bellevue+avenue%2C+Upper+Montclair%2C+NJ%2C+us
https://www.meetup.com/The-Reiki-Meetup-Group-of-Clifton-New-Jersey/events/275542412, , , , 
https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,nj,UNION CITY,507 43RD TS. 7th floor,https://www.google.com/maps/search/?api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us
https://www.meetup.com/ChristianityOriginal/events/275735701,NJ,Jersey City,535 Washington Blvd. ,https://www.google.com/maps/search/?api=1&query=40.727287%2C-74.034660
https://www.meetup.com/Inner-Spiritual-Center-Meetup/events/271847355,nj,Fairfield,333A Route 46 West Suite 255,https://www.google.com/maps/search/?api=1&query=40.880180%2C-74.296135
https://www.meetup.com/Jersey-City-Artists/events/275733289,NJ,Jersey City,29 McWilliams Pl.,https://www.google.com/maps/search/?api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us
https://www.meetup.com/ny-ballroom-dance/events/275726732,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0
https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275761444, ,Belleville,371 Franklin Ave,https://www.google.com/maps/search/?api=1&query=371+Franklin+Ave%2C+Belleville%2C+NJ%2C+US
https://www.meetup.com/jerseycityballroom/events/275779840,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415
https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,NJ,Hoboken,300 Observer Hwy,https://www.google.com/maps/search/?api=1&query=40.736469%2C-74.035339
https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,nj,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208
https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845
https://www.meetup.com/Social-Sidekicks-45/events/269310348, , , , 
https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990
https://www.meetup.com/The-Essex-County-Real-Estate-HUB/events/275513949, ,Montclair,193 Glenridge Avenue,https://www.google.com/maps/search/?api=1&query=40.813538%2C-74.215500
https://www.meetup.com/greenwei/events/275714658, , , , 
https://www.meetup.com/NewJerseyInvestors/events/275439725,NJ,Newark,972 Broad Street Newark,https://www.google.com/maps/search/?api=1&query=972+Broad+Street+Newark%2C+Newark%2C+NJ%2C+us
https://www.meetup.com/GrowthNetworking/events/275758049,NJ,Union,900 Green Lane,https://www.google.com/maps/search/?api=1&query=40.683342%2C-74.238548
https://www.meetup.com/Newark-Toastmasters-Successfully-Speaking-Meetup/events/275756621,NJ,Newark,183 So Orange Avenue,https://www.google.com/maps/search/?api=1&query=40.739254%2C-74.189957
https://www.meetup.com/The-Leadership-Development-Mastermind/events/275757929,NJ,Union,900 Green Ln,https://www.google.com/maps/search/?api=1&query=Rock+%27n%27+Joe+Union%2C+900+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ994W30Ktw4kRXhd0qt1CVOw
https://www.meetup.com/NewJerseyBabies/events/275725030,NJ,Livingston ,615 S Livingston Ave,https://www.google.com/maps/search/?api=1&query=615+S+Livingston+Ave%2C+Livingston+%2C+NJ%2C+07039%2C+us
https://www.meetup.com/BNI-Liberty-Business-Referral-Network/events/275767091,NJ,Hoboken,50 Harrison St,https://www.google.com/maps/search/?api=1&query=50+Harrison+St%2C+Hoboken%2C+NJ%2C+us
https://www.meetup.com/Financial-Freedom-and-Careers-to-Create-Wealth/events/275757852,NJ,Fairfield,55 Lane Rd,https://www.google.com/maps/search/?api=1&query=40.894669%2C-74.277260
https://www.meetup.com/Hudsonconnections/events/275744880,NJ,Hoboken,259 14th St,https://www.google.com/maps/search/?api=1&query=40.753803%2C-74.029289
https://www.meetup.com/Metrotrails/events/275224523,NJ,New Brunswick,51 US Hwy 1,https://www.google.com/maps/search/?api=1&query=On+The+Border+Mexican+Grill+%26+Cantina%2C+51+US+Hwy+1%2C+New+Brunswick%2C+NJ%2C+08901%2C+us&query_place_id=ChIJaYKJd1_Gw4kR99wsZMwWdtg
https://www.meetup.com/trailshrinks/events/275798859,NJ,Edison,Main St,https://www.google.com/maps/search/?api=1&query=40.532860%2C-74.358910
https://www.meetup.com/NJdivorcesupport/events/275757622,nj,edison,1551 US Highway 1 South,https://www.google.com/maps/search/?api=1&query=40.545746%2C-74.330841
https://www.meetup.com/Greater-Metro-Area-Volleyball-Club/events/275788383,NJ,Metuchen,215 Durham Avenue,https://www.google.com/maps/search/?api=1&query=40.542460%2C-74.371870
https://www.meetup.com/South-Plainfield-CrossFit-Meetup/events/275757914,NJ,South Plainfield,25 Davis Street,https://www.google.com/maps/search/?api=1&query=25+Davis+Street%2C+South+Plainfield%2C+NJ%2C+us
https://www.meetup.com/Edison-HIIT-Training-Boootcamp/events/275778103,NJ,Metuchen,,https://www.google.com/maps/search/?api=1&query=40.532444%2C-74.353249
https://www.meetup.com/Metuchen-Walking-Meetup/events/275434142,NJ,Edison,Pierson Ave,https://www.google.com/maps/search/?api=1&query=40.534199%2C-74.348579
https://www.meetup.com/worldfreepoker/events/275795814,NJ,East Rutherford,1 Racetrack Drive,https://www.google.com/maps/search/?api=1&query=40.428627%2C-74.379723
https://www.meetup.com/CNJDND/events/275774565,NJ,Edison ,Contact Scott,https://www.google.com/maps/search/?api=1&query=40.547092%2C-74.334732
https://www.meetup.com/kangetsu-809/events/275758359,NJ,Piscataway,54 Joyce Kilmer Avenue,https://www.google.com/maps/search/?api=1&query=54+Joyce+Kilmer+Avenue%2C+Piscataway%2C+NJ%2C+us
https://www.meetup.com/zen-4/events/275795451,NJ,Piscataway,54 Joyce Kilmer Avenue,https://www.google.com/maps/search/?api=1&query=54+Joyce+Kilmer+Avenue%2C+Piscataway%2C+NJ%2C+us
https://www.meetup.com/Lisas-Meditation-Circle/events/275778387,NJ,Spotswood,,https://www.google.com/maps/search/?api=1&query=Spotswood%2C+Spotswood%2C+NJ%2C+us&query_place_id=ChIJodtY5OzPw4kRc_3vCZCH6bc
https://www.meetup.com/New-Brunswick-Art-Meetup/events/275749152, , , , 
https://www.meetup.com/BallroomDreamNJ/events/275716682,NJ,South River,284 Whitehead Avenue  (485 Whitehead Avenue for GPS),https://www.google.com/maps/search/?api=1&query=40.450073%2C-74.377525
https://www.meetup.com/SalsaNJ/events/275759667,NJ,South River,284 Whitehead Avenue (485 Whitehead Avenue for GPS) ,https://www.google.com/maps/search/?api=1&query=40.446495%2C-74.385990
https://www.meetup.com/Ballroom-Latin-Group-Central-New-Jersey/events/274561605,NJ,Warren,100 Town Center Dr,https://www.google.com/maps/search/?api=1&query=Fred+Astaire+Dance+Studios+-+Warren%2C+100+Town+Center+Dr%2C+Warren%2C+NJ%2C+07059%2C+us&query_place_id=ChIJ8eC6OJC5w4kRtTp-qxDBv78
https://www.meetup.com/njwalkntalk/events/275724031,NJ,North Brunswick Township,579 Riva Ave,https://www.google.com/maps/search/?api=1&query=40.421260%2C-74.483020
https://www.meetup.com/NJRealEstateAlliance/events/275653215,NJ,North Brunswick Township,231 Main St,https://www.google.com/maps/search/?api=1&query=Courtyard+by+Marriott+North+Brunswick%2C+231+Main+St%2C+North+Brunswick+Township%2C+NJ%2C+08902%2C+us&query_place_id=ChIJ76eNk4bDw4kRtb8TaLP9--Q
https://www.meetup.com/CENTRAL-NJ-Real-Estate-Investment-Group/events/269032501,nk visible for attendees,k visible for attendees,Link visible for attendees, 
https://www.meetup.com/meetup-group-fqvNeEVB/events/275723153,NJ,Somerset,1045 Easton Ave,https://www.google.com/maps/search/?api=1&query=40.514767%2C-74.487801
https://www.meetup.com/Green-Brook-BizNet-org-Networking-Group/events/275744985, ,Green Brook,297 Us-22,https://www.google.com/maps/search/?api=1&query=297+Us-22%2C+Green+Brook%2C+NJ%2C+US
https://www.meetup.com/meetup-group-evwarJjJ/events/275745017,NJ,Somerset,1045 Easton Ave,https://www.google.com/maps/search/?api=1&query=40.514904%2C-74.487045
https://www.meetup.com/Central-Jersey-Network/events/275769362,NJ,Piscataway,1050 Stelton Rd. ,https://www.google.com/maps/search/?api=1&query=40.549721%2C-74.431000
https://www.meetup.com/NJ-Minority-Business-Professional-Networking-Meetup/events/275749543,NJ,Piscataway,44 Stelton Rd #215,https://www.google.com/maps/search/?api=1&query=A-List+Realty%2C+44+Stelton+Rd+%23215%2C+Piscataway%2C+NJ%2C+08854%2C+us&query_place_id=ChIJt68BUPe4w4kRKN4XW5RXVhU
https://www.meetup.com/Warren-Chamber-of-Commerce-Meetup/events/275774509, ,Warren,44 Mountain Boulevard,https://www.google.com/maps/search/?api=1&query=40.618100%2C-74.490790
https://www.meetup.com/shorewalkers-members-only/events/275776633,NY,New York,55 Church St,https://www.google.com/maps/search/?api=1&query=Millennium+Hilton+New+York+Downtown%2C+55+Church+St%2C+New+York%2C+NY%2C+10007%2C+us&query_place_id=ChIJh-L3uxlawokRDwLmkKwLIvY
https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q
https://www.meetup.com/New-York-Cavers/events/275376807,ny,New York,  569 Hudson St,https://www.google.com/maps/search/?api=1&query=40.735905%2C-74.006180
https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=40.747830%2C-74.030460
https://www.meetup.com/NYC-Chill-Hiking-Camping-Meetup/events/275600105,NY,New York,27 W 24th St Suite 800B,https://www.google.com/maps/search/?api=1&query=Flatiron+Public+Plaza%2C+27+W+24th+St+Suite+800B%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJ8Yt6BKRZwokRQoQtLN9_2T8
https://www.meetup.com/scuba-nj/events/275651699,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872900%2C-74.089140
https://www.meetup.com/brooklyn-climbing-crew/events/275646849, , , , 
https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,NY,New York,Your Guide will meet you when you get out from the train at Poughkeepsie,https://www.google.com/maps/search/?api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us
https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275494893,NY,New York,90 West 42nd Street (Across from Grand Central),https://www.google.com/maps/search/?api=1&query=40.753000%2C-73.977060
https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872580%2C-74.089320
https://www.meetup.com/Outsiders-NY/events/275732322,NY,New York,,https://www.google.com/maps/search/?api=1&query=Essex+Squeeze%2C+New+York%2C+NY%2C+10002%2C+us&query_place_id=ChIJ9ZdyFThZwokRk-jYrTQy--c
https://www.meetup.com/NYCKiteboarding/events/275786860,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.754932%2C-73.984016
https://www.meetup.com/NYC-Motorcycle-Meetup/events/275733307,NY,Brooklyn,1 Oak St,https://www.google.com/maps/search/?api=1&query=Skyline+Drive+In+NYC%2C+1+Oak+St%2C+Brooklyn%2C+NY%2C+11222%2C+us&query_place_id=ChIJe78hxQZZwokRYHIKHuWDkck
https://www.meetup.com/AfternoonHiking/events/275489061,NY,New York,Flushing Meadows Pedestrian Bridge & Roosevelt Ave,https://www.google.com/maps/search/?api=1&query=40.754204%2C-73.845550
https://www.meetup.com/NYC-Hiking-Tours/events/275575084,NY,Queens,,https://www.google.com/maps/search/?api=1&query=40.767498%2C-73.833080
https://www.meetup.com/outdooradventuresports/events/275756314,nj,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us
https://www.meetup.com/data-science-on-aws-meetup-new-york/events/273065098,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/JavaScript-and-React-nyc/events/275084127,NY,New York,185 Madison Ave Floor 3,https://www.google.com/maps/search/?api=1&query=Practical+Programming%2C+185+Madison+Ave+Floor+3%2C+New+York%2C+NY%2C+10001%2C+us&query_place_id=ChIJtVx1HKlZwokRT24XOIricDI
https://www.meetup.com/Big-Apple-Scaled-Agile-Framework-SAFe-Meetup/events/275749387,NY,New York,Online Webinar - See Below for Registration Details,https://www.google.com/maps/search/?api=1&query=Online+Webinar+-+See+Below+for+Registration+Details%2C+New+York%2C+NY%2C+us
https://www.meetup.com/nyc-kanban/events/275284978,ny,New York,Remote,https://www.google.com/maps/search/?api=1&query=40.760487%2C-73.970657
https://www.meetup.com/AgileAustin/events/274699797,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=40.741665%2C-73.990190
https://www.meetup.com/NYNY-Blockchainers/events/275735517, ,New York,26 Wall Street,https://www.google.com/maps/search/?api=1&query=26+Wall+Street%2C+New+York%2C+NY%2C+10005%2C+US
https://www.meetup.com/Codesmith-NYC/events/275572863,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/CryptoNY/events/271920053,ny,New York,18 Bleecker Street,https://www.google.com/maps/search/?api=1&query=40.725346%2C-73.993420
https://www.meetup.com/Codesmith/events/275573445,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/build-with-code-SF/events/275573903,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/ApolloMeteorNYC/events/275675727,NY,New York,470 Park Ave South,https://www.google.com/maps/search/?api=1&query=40.745735%2C-73.982697
https://www.meetup.com/Deep-Learning-NYC/events/267462346,NY,New York,"350 West Broadway, NY 10013",https://www.google.com/maps/search/?api=1&query=40.722836%2C-74.003700
https://www.meetup.com/IT-Cloud-Security-and-Networking-Meetup/events/275558112,ny,New York,519 8th Avenue 2nd floor,https://www.google.com/maps/search/?api=1&query=40.753353%2C-73.993010
https://www.meetup.com/Women-in-Software-Engineering-NYC/events/275573035,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/Practical-Introduction-to-Python-Programming/events/275088007,NY,New York,185 Madison Ave,https://www.google.com/maps/search/?api=1&query=185+Madison+Ave%2C+185+Madison+Ave%2C+New+York%2C+NY%2C+10016%2C+us&query_place_id=EiUxODUgTWFkaXNvbiBBdmVudWUsIE5ldyBZb3JrLCBOWSwgVVNBIjESLwoUChIJ2wNhfAdZwokRbuGzdkQN_2AQuQEqFAoSCa9JazWWWMKJEeVRWLbWtC75
https://www.meetup.com/New-York-Data-Science-Analytics/events/275315502,ny,New York,115 W 30th Street 5th floor,https://www.google.com/maps/search/?api=1&query=40.747726%2C-73.990390
https://www.meetup.com/Build-With-Code-Seattle/events/275732583,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/fat-cat-fab-lab/events/275645744,NY,New York,224 West 4th street Second Floor,https://www.google.com/maps/search/?api=1&query=224+West+4th+street%2C+New+York%2C+NY%2C+10014%2C+us
https://www.meetup.com/nycmesh/events/275737013,NY,Online,Online,https://www.google.com/maps/search/?api=1&query=40.804291%2C-73.936401
https://www.meetup.com/hackmanhattan/events/275735159,NY,New York,"137 West 14th Street, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.738270%2C-73.998405
https://www.meetup.com/JCFamilies/events/275750360,NJ,Jersey City,107 Morgan St,https://www.google.com/maps/search/?api=1&query=107+Morgan+St%2C+107+Morgan+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJdRGHOaxQwokRBoZblxPrgUM
https://www.meetup.com/Bayonne-Book-Club/events/275758392,NJ,Bayonne,1075 Broadway,https://www.google.com/maps/search/?api=1&query=1075+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us
https://www.meetup.com/Midtown-Mamas/events/275726908,NY,New York,742 10th Ave (between 50 and 51 Sts.,https://www.google.com/maps/search/?api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Family-fun-in-Brooklyn/events/275769551,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462
https://www.meetup.com/Central-Park-Speakers-IN-PERSON/events/275203425,NY,New York,10 Columbus Cir,https://www.google.com/maps/search/?api=1&query=40.768580%2C-73.983185
https://www.meetup.com/NYC-Bicycle-Commuting/events/275287046, , , , 
https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237
https://www.meetup.com/New-York-Cafe-Philo/events/275622033,NY,New York,10 South William St,https://www.google.com/maps/search/?api=1&query=40.704727%2C-74.010640
https://www.meetup.com/NYC-Evolution-Meetup/events/275687387,NY,New York,link in description of event,https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005943
https://www.meetup.com/NYC-BCI-meetup/events/275755153, ,New York,28 Liberty St,https://www.google.com/maps/search/?api=1&query=40.707760%2C-74.008850
https://www.meetup.com/MAD-Photo-Excursions/events/275653524,NY,New York,1000 5th Avenue,https://www.google.com/maps/search/?api=1&query=40.782570%2C-73.965470
https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834
https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,ny,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604
https://www.meetup.com/astoriawritersgroup/events/274487949,NY,Astoria,3801 35th Ave,https://www.google.com/maps/search/?api=1&query=40.755497%2C-73.922523
https://www.meetup.com/shutupandwriteNYC/events/275562298,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0
https://www.meetup.com/Bronx-Toastmasters-Club-of-Riverdale-Meetup/events/274795587,NY,"Riverdale, Bronx",5521 Mosholu Avenue ,https://www.google.com/maps/search/?api=1&query=40.903484%2C-73.903860
https://www.meetup.com/ESOLclasses/events/275070625,ny,New York,Web-Based Remote Event,https://www.google.com/maps/search/?api=1&query=40.712776%2C-74.005974
https://www.meetup.com/Russian-Brooklyn/events/275749329,NY,New York,79th St.,https://www.google.com/maps/search/?api=1&query=40.779438%2C-73.969055
https://www.meetup.com/le-look-parfait-retail-therapy-club/events/275733197,NY,New York,754 5th Ave,https://www.google.com/maps/search/?api=1&query=40.763573%2C-73.974007
https://www.meetup.com/nycrussian/events/275165637, , , , 
https://www.meetup.com/j-kuru/events/275638509,NY,NY,NY,https://www.google.com/maps/search/?api=1&query=40.750000%2C-73.989998
https://www.meetup.com/Russian-Conversation-Reading-Meetup/events/275756196,NY,New York,119 MacDougal Street,https://www.google.com/maps/search/?api=1&query=119+MacDougal+Street%2C+New+York%2C+NY%2C+10012%2C+us
https://www.meetup.com/New-York-Learn-the-Russian-Language-Meetup/events/275756376,NY,New York,275 Greenwich Street,https://www.google.com/maps/search/?api=1&query=275+Greenwich+Street%2C+New+York%2C+NY%2C+10007%2C+us
https://www.meetup.com/New-York-French-Conversation-Group/events/275776838,NY,New York,1890 Broadway,https://www.google.com/maps/search/?api=1&query=40.771030%2C-73.981812
https://www.meetup.com/New-York-Bengali-Beginner-Class-Meetup/events/275713675,NY,"Manhattan, New York",Subway is 69th St. on the 6,https://www.google.com/maps/search/?api=1&query=40.765633%2C-73.957916
https://www.meetup.com/Bengali-Reading-Writing-Meetup/events/275713674,NY,New York,E 71st St,https://www.google.com/maps/search/?api=1&query=40.768692%2C-73.960213
https://www.meetup.com/koreancultureny/events/275731134,NY,New York,38 West 32nd Street,https://www.google.com/maps/search/?api=1&query=40.747902%2C-73.987366
https://www.meetup.com/koreancc/events/275712882, ,New York,38 West 32nd Street,https://www.google.com/maps/search/?api=1&query=40.747772%2C-73.987411
https://www.meetup.com/New-York-Language-and-Culture-Exchange/events/275759944, , , , 
